Average.clustering.coefficient,Diameter..longest.shortest.path.,Edges.in.largest.SCC,Edges.in.largest.WCC,Fraction.of.closed.triangles,Nodes.in.largest.SCC,Nodes.in.largest.WCC,Number.of.triangles,X90.percentile.effective.diameter,algorithm,classif,dataset,nedges,nthreads,nvertices,package,runtime
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,59.0,16777216.0,1.0,1048576.0,4.0,0.27156420000000003
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,61.0,16777216.0,1.0,1048576.0,1.0,0.406
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,61.0,16777216.0,1.0,1048576.0,0.0,0.049114
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,61.0,16777216.0,1.0,1048576.0,3.0,0.474029574
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,61.0,16777216.0,1.0,1048576.0,4.0,0.2720964
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,63.0,16777216.0,1.0,1048576.0,1.0,0.406
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,63.0,16777216.0,1.0,1048576.0,0.0,0.04502
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,63.0,16777216.0,1.0,1048576.0,3.0,0.47578981200000003
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,63.0,16777216.0,1.0,1048576.0,4.0,0.3181422
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,65.0,16777216.0,1.0,1048576.0,1.0,0.408
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,65.0,16777216.0,1.0,1048576.0,0.0,0.041257999999999996
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,65.0,16777216.0,1.0,1048576.0,3.0,0.47558986
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,65.0,16777216.0,1.0,1048576.0,4.0,0.27276940000000005
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,69.0,16777216.0,1.0,1048576.0,1.0,0.4
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,69.0,16777216.0,1.0,1048576.0,0.0,0.043014
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,69.0,16777216.0,1.0,1048576.0,3.0,0.478445621
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,69.0,16777216.0,1.0,1048576.0,4.0,0.2711554
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,71.0,16777216.0,1.0,1048576.0,1.0,0.401
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,71.0,16777216.0,1.0,1048576.0,0.0,0.041074
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,71.0,16777216.0,1.0,1048576.0,3.0,0.496317812
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,71.0,16777216.0,1.0,1048576.0,4.0,0.2726552
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,73.0,16777216.0,1.0,1048576.0,1.0,0.39899999999999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,73.0,16777216.0,1.0,1048576.0,0.0,0.042938
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,73.0,16777216.0,1.0,1048576.0,3.0,0.47464190700000003
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,73.0,16777216.0,1.0,1048576.0,4.0,0.2710474
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,75.0,16777216.0,1.0,1048576.0,1.0,0.413
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,75.0,16777216.0,1.0,1048576.0,0.0,0.056284
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,75.0,16777216.0,1.0,1048576.0,3.0,0.474619621
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,75.0,16777216.0,1.0,1048576.0,4.0,0.272809
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,77.0,16777216.0,1.0,1048576.0,1.0,0.39899999999999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,77.0,16777216.0,1.0,1048576.0,0.0,0.041288
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,77.0,16777216.0,1.0,1048576.0,3.0,0.47303576399999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,77.0,16777216.0,1.0,1048576.0,4.0,0.2704442
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,79.0,16777216.0,1.0,1048576.0,1.0,0.401
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,79.0,16777216.0,1.0,1048576.0,0.0,0.040238
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,79.0,16777216.0,1.0,1048576.0,3.0,0.47646138299999996
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,79.0,16777216.0,1.0,1048576.0,4.0,0.27296020000000004
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,81.0,16777216.0,1.0,1048576.0,1.0,0.405
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,81.0,16777216.0,1.0,1048576.0,0.0,0.047377999999999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,81.0,16777216.0,1.0,1048576.0,3.0,0.7823182409999999
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,81.0,16777216.0,1.0,1048576.0,4.0,0.27068559999999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,83.0,16777216.0,1.0,1048576.0,1.0,0.4
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,83.0,16777216.0,1.0,1048576.0,0.0,0.040494
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,83.0,16777216.0,1.0,1048576.0,3.0,0.472685621
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,83.0,16777216.0,1.0,1048576.0,4.0,0.2715552
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,85.0,16777216.0,1.0,1048576.0,3.0,2.36344
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,87.0,16777216.0,1.0,1048576.0,1.0,0.401
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,87.0,16777216.0,1.0,1048576.0,0.0,0.045254
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,87.0,16777216.0,1.0,1048576.0,3.0,0.472139431
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,87.0,16777216.0,1.0,1048576.0,4.0,0.26972379999999996
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,89.0,16777216.0,1.0,1048576.0,1.0,0.405
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,89.0,16777216.0,1.0,1048576.0,0.0,0.0411
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,89.0,16777216.0,1.0,1048576.0,3.0,0.7452842409999999
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,89.0,16777216.0,1.0,1048576.0,4.0,0.2729994
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,91.0,16777216.0,1.0,1048576.0,1.0,0.40299999999999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,91.0,16777216.0,1.0,1048576.0,0.0,0.042372
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,91.0,16777216.0,1.0,1048576.0,3.0,0.476821812
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,91.0,16777216.0,1.0,1048576.0,4.0,0.2687564
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,93.0,16777216.0,1.0,1048576.0,1.0,0.405
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,93.0,16777216.0,1.0,1048576.0,0.0,0.047292
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,93.0,16777216.0,1.0,1048576.0,3.0,0.473227812
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,93.0,16777216.0,1.0,1048576.0,4.0,0.2711402
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,95.0,16777216.0,1.0,1048576.0,1.0,0.401
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,95.0,16777216.0,1.0,1048576.0,0.0,0.059458000000000004
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,95.0,16777216.0,1.0,1048576.0,3.0,0.47496781200000004
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,95.0,16777216.0,1.0,1048576.0,4.0,0.2715028
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,99.0,16777216.0,1.0,1048576.0,1.0,0.39799999999999996
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,99.0,16777216.0,1.0,1048576.0,0.0,0.045514
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,99.0,16777216.0,1.0,1048576.0,3.0,0.47980386
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,99.0,16777216.0,1.0,1048576.0,4.0,0.27303679999999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,101.0,16777216.0,1.0,1048576.0,1.0,0.40299999999999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,101.0,16777216.0,1.0,1048576.0,0.0,0.053852
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,101.0,16777216.0,1.0,1048576.0,3.0,0.46681947799999995
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,101.0,16777216.0,1.0,1048576.0,4.0,0.2717128
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,103.0,16777216.0,1.0,1048576.0,1.0,0.406
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,103.0,16777216.0,1.0,1048576.0,0.0,0.053798
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,103.0,16777216.0,1.0,1048576.0,3.0,0.518663812
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,103.0,16777216.0,1.0,1048576.0,4.0,0.27259859999999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,105.0,16777216.0,1.0,1048576.0,1.0,0.4
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,105.0,16777216.0,1.0,1048576.0,0.0,0.041596
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,105.0,16777216.0,1.0,1048576.0,3.0,0.7513236209999999
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,105.0,16777216.0,1.0,1048576.0,4.0,0.2855888
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,107.0,16777216.0,1.0,1048576.0,1.0,0.402
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,107.0,16777216.0,1.0,1048576.0,0.0,0.05317
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,107.0,16777216.0,1.0,1048576.0,3.0,0.465649669
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,107.0,16777216.0,1.0,1048576.0,4.0,0.2705804
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,109.0,16777216.0,1.0,1048576.0,1.0,0.402
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,109.0,16777216.0,1.0,1048576.0,0.0,0.040986
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,109.0,16777216.0,1.0,1048576.0,3.0,0.52291186
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,109.0,16777216.0,1.0,1048576.0,4.0,0.27238979999999996
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,111.0,16777216.0,1.0,1048576.0,1.0,0.40399999999999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,111.0,16777216.0,1.0,1048576.0,0.0,0.062153999999999994
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,111.0,16777216.0,1.0,1048576.0,3.0,0.470611955
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,111.0,16777216.0,1.0,1048576.0,4.0,0.2726188
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,113.0,16777216.0,1.0,1048576.0,1.0,0.402
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,113.0,16777216.0,1.0,1048576.0,0.0,0.049612
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,113.0,16777216.0,1.0,1048576.0,3.0,0.47491976399999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,113.0,16777216.0,1.0,1048576.0,4.0,0.269899
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,115.0,16777216.0,1.0,1048576.0,1.0,0.405
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,115.0,16777216.0,1.0,1048576.0,0.0,0.046388
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,115.0,16777216.0,1.0,1048576.0,3.0,0.47358381200000005
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,115.0,16777216.0,1.0,1048576.0,4.0,0.2716054
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,117.0,16777216.0,1.0,1048576.0,1.0,0.401
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,117.0,16777216.0,1.0,1048576.0,0.0,0.04695
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,117.0,16777216.0,1.0,1048576.0,3.0,0.477211764
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,117.0,16777216.0,1.0,1048576.0,4.0,0.2708184
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,119.0,16777216.0,1.0,1048576.0,1.0,0.40399999999999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,119.0,16777216.0,1.0,1048576.0,0.0,0.045
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,119.0,16777216.0,1.0,1048576.0,3.0,0.48629000299999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,119.0,16777216.0,1.0,1048576.0,4.0,0.2716254
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,121.0,16777216.0,1.0,1048576.0,1.0,0.414
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,121.0,16777216.0,1.0,1048576.0,0.0,0.0605
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,121.0,16777216.0,1.0,1048576.0,3.0,0.5446236210000001
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,121.0,16777216.0,1.0,1048576.0,4.0,0.2712172
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,123.0,16777216.0,1.0,1048576.0,1.0,0.4
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,123.0,16777216.0,1.0,1048576.0,0.0,0.06060599999999999
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,123.0,16777216.0,1.0,1048576.0,3.0,0.47382962100000003
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,123.0,16777216.0,1.0,1048576.0,4.0,0.32767040000000003
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,125.0,16777216.0,1.0,1048576.0,1.0,0.401
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,125.0,16777216.0,1.0,1048576.0,0.0,0.057378
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,125.0,16777216.0,1.0,1048576.0,3.0,0.47529205
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,125.0,16777216.0,1.0,1048576.0,4.0,0.2724078
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,127.0,16777216.0,1.0,1048576.0,1.0,0.405
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,127.0,16777216.0,1.0,1048576.0,0.0,0.047678
