Average.clustering.coefficient,Diameter..longest.shortest.path.,Edges.in.largest.SCC,Edges.in.largest.WCC,Fraction.of.closed.triangles,Nodes.in.largest.SCC,Nodes.in.largest.WCC,Number.of.triangles,X90.percentile.effective.diameter,algorithm,classif,dataset,nedges,nthreads,nvertices,package,runtime
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,127.0,16777216.0,1.0,1048576.0,3.0,0.472573764
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,127.0,16777216.0,1.0,1048576.0,4.0,0.2716362
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,129.0,16777216.0,1.0,1048576.0,1.0,0.39899999999999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,129.0,16777216.0,1.0,1048576.0,0.0,0.04086
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,129.0,16777216.0,1.0,1048576.0,3.0,0.46906600299999995
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,129.0,16777216.0,1.0,1048576.0,4.0,0.2723164
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,131.0,16777216.0,1.0,1048576.0,1.0,0.405
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,131.0,16777216.0,1.0,1048576.0,0.0,0.04099
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,131.0,16777216.0,1.0,1048576.0,3.0,0.472913621
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,131.0,16777216.0,1.0,1048576.0,4.0,0.2721378
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,133.0,16777216.0,1.0,1048576.0,1.0,0.401
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,133.0,16777216.0,1.0,1048576.0,0.0,0.039876
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,133.0,16777216.0,1.0,1048576.0,3.0,0.478071621
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,133.0,16777216.0,1.0,1048576.0,4.0,0.28284879999999996
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,135.0,16777216.0,1.0,1048576.0,1.0,0.4
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,135.0,16777216.0,1.0,1048576.0,0.0,0.041222
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,135.0,16777216.0,1.0,1048576.0,3.0,0.473723812
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,135.0,16777216.0,1.0,1048576.0,4.0,0.270597
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,137.0,16777216.0,1.0,1048576.0,1.0,0.40700000000000003
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,137.0,16777216.0,1.0,1048576.0,0.0,0.033616
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,137.0,16777216.0,1.0,1048576.0,3.0,0.47340381200000003
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,137.0,16777216.0,1.0,1048576.0,4.0,0.27286740000000004
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,139.0,16777216.0,1.0,1048576.0,1.0,0.397
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,139.0,16777216.0,1.0,1048576.0,0.0,0.057372
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,139.0,16777216.0,1.0,1048576.0,3.0,0.472725812
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,139.0,16777216.0,1.0,1048576.0,4.0,0.2701894
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,141.0,16777216.0,1.0,1048576.0,1.0,0.401
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,141.0,16777216.0,1.0,1048576.0,0.0,0.050672
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,141.0,16777216.0,1.0,1048576.0,3.0,0.470161955
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,141.0,16777216.0,1.0,1048576.0,4.0,0.2718854
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,143.0,16777216.0,1.0,1048576.0,1.0,0.401
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,143.0,16777216.0,1.0,1048576.0,0.0,0.059618
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,143.0,16777216.0,1.0,1048576.0,3.0,0.474631764
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,143.0,16777216.0,1.0,1048576.0,4.0,0.2722522
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,145.0,16777216.0,1.0,1048576.0,1.0,0.4
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,145.0,16777216.0,1.0,1048576.0,0.0,0.046676
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,145.0,16777216.0,1.0,1048576.0,3.0,0.473379764
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,145.0,16777216.0,1.0,1048576.0,4.0,0.27211640000000004
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,147.0,16777216.0,1.0,1048576.0,1.0,0.409
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,147.0,16777216.0,1.0,1048576.0,0.0,0.047464
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,147.0,16777216.0,1.0,1048576.0,3.0,0.47437962100000003
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,147.0,16777216.0,1.0,1048576.0,4.0,0.2703566
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,149.0,16777216.0,1.0,1048576.0,1.0,0.40399999999999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,149.0,16777216.0,1.0,1048576.0,0.0,0.04765
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,149.0,16777216.0,1.0,1048576.0,3.0,0.476115955
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,149.0,16777216.0,1.0,1048576.0,4.0,0.27388920000000005
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,151.0,16777216.0,1.0,1048576.0,1.0,0.365
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,151.0,16777216.0,1.0,1048576.0,0.0,0.039806
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,151.0,16777216.0,1.0,1048576.0,3.0,0.466715669
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,151.0,16777216.0,1.0,1048576.0,4.0,0.27109859999999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,153.0,16777216.0,1.0,1048576.0,1.0,0.408
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,153.0,16777216.0,1.0,1048576.0,0.0,0.03394
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,153.0,16777216.0,1.0,1048576.0,3.0,0.473479955
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,153.0,16777216.0,1.0,1048576.0,4.0,0.2720962
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,155.0,16777216.0,1.0,1048576.0,1.0,0.4
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,155.0,16777216.0,1.0,1048576.0,0.0,0.068826
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,155.0,16777216.0,1.0,1048576.0,3.0,0.49078986
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,155.0,16777216.0,1.0,1048576.0,4.0,0.268878
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,157.0,16777216.0,1.0,1048576.0,1.0,0.4
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,157.0,16777216.0,1.0,1048576.0,0.0,0.044388
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,157.0,16777216.0,1.0,1048576.0,3.0,0.48230581200000006
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,157.0,16777216.0,1.0,1048576.0,4.0,0.27169679999999996
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,159.0,16777216.0,1.0,1048576.0,1.0,0.41100000000000003
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,159.0,16777216.0,1.0,1048576.0,0.0,0.04218
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,159.0,16777216.0,1.0,1048576.0,3.0,0.51845186
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,159.0,16777216.0,1.0,1048576.0,4.0,0.271884
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,161.0,16777216.0,1.0,1048576.0,1.0,0.406
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,161.0,16777216.0,1.0,1048576.0,0.0,0.033982
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,161.0,16777216.0,1.0,1048576.0,3.0,0.45736586
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,161.0,16777216.0,1.0,1048576.0,4.0,0.272872
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,163.0,16777216.0,1.0,1048576.0,1.0,0.401
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,163.0,16777216.0,1.0,1048576.0,0.0,0.06911
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,163.0,16777216.0,1.0,1048576.0,3.0,0.47603957399999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,163.0,16777216.0,1.0,1048576.0,4.0,0.2714692
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,165.0,16777216.0,1.0,1048576.0,1.0,0.401
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,165.0,16777216.0,1.0,1048576.0,0.0,0.032244
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,165.0,16777216.0,1.0,1048576.0,3.0,0.479061621
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,165.0,16777216.0,1.0,1048576.0,4.0,0.27129380000000003
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,42.0,16777216.0,2.0,1048576.0,1.0,0.327
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,42.0,16777216.0,2.0,1048576.0,0.0,0.035298
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,42.0,16777216.0,2.0,1048576.0,2.0,0.023240563
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,42.0,16777216.0,2.0,1048576.0,3.0,0.983603012
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,42.0,16777216.0,2.0,1048576.0,4.0,0.153919
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,44.0,16777216.0,2.0,1048576.0,2.0,0.022958142999999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,44.0,16777216.0,2.0,1048576.0,3.0,4.6271
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,46.0,16777216.0,2.0,1048576.0,1.0,0.311
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,46.0,16777216.0,2.0,1048576.0,0.0,0.030418
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,46.0,16777216.0,2.0,1048576.0,2.0,0.023551972
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,46.0,16777216.0,2.0,1048576.0,3.0,1.04928444
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,46.0,16777216.0,2.0,1048576.0,4.0,0.172033
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,48.0,16777216.0,2.0,1048576.0,1.0,0.312
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,48.0,16777216.0,2.0,1048576.0,0.0,0.032945999999999996
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,48.0,16777216.0,2.0,1048576.0,2.0,0.029469741
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,48.0,16777216.0,2.0,1048576.0,3.0,1.03709644
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,48.0,16777216.0,2.0,1048576.0,4.0,0.162617
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,50.0,16777216.0,2.0,1048576.0,1.0,0.311
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,50.0,16777216.0,2.0,1048576.0,0.0,0.021566
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,50.0,16777216.0,2.0,1048576.0,2.0,0.023062733
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,50.0,16777216.0,2.0,1048576.0,3.0,0.953097871
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,50.0,16777216.0,2.0,1048576.0,4.0,0.1864092
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,52.0,16777216.0,2.0,1048576.0,2.0,0.036847639
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,52.0,16777216.0,2.0,1048576.0,3.0,5.4586
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,54.0,16777216.0,2.0,1048576.0,1.0,0.324
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,54.0,16777216.0,2.0,1048576.0,0.0,0.035248
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,54.0,16777216.0,2.0,1048576.0,2.0,0.023734593
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,54.0,16777216.0,2.0,1048576.0,3.0,0.940233772
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,54.0,16777216.0,2.0,1048576.0,4.0,0.194991
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,56.0,16777216.0,2.0,1048576.0,1.0,0.32299999999999995
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,56.0,16777216.0,2.0,1048576.0,0.0,0.026798000000000002
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,56.0,16777216.0,2.0,1048576.0,2.0,0.02414216
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,56.0,16777216.0,2.0,1048576.0,3.0,0.964317105
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,56.0,16777216.0,2.0,1048576.0,4.0,0.1513614
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,58.0,16777216.0,2.0,1048576.0,1.0,0.324
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,58.0,16777216.0,2.0,1048576.0,0.0,0.033326
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,58.0,16777216.0,2.0,1048576.0,2.0,0.029647918
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,58.0,16777216.0,2.0,1048576.0,3.0,1.067802202
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,58.0,16777216.0,2.0,1048576.0,4.0,0.17377320000000002
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,60.0,16777216.0,2.0,1048576.0,1.0,0.32299999999999995
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,60.0,16777216.0,2.0,1048576.0,0.0,0.022276
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,60.0,16777216.0,2.0,1048576.0,2.0,0.023596555
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,60.0,16777216.0,2.0,1048576.0,3.0,0.966231582
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,60.0,16777216.0,2.0,1048576.0,4.0,0.1886526
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,62.0,16777216.0,2.0,1048576.0,1.0,0.311
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,62.0,16777216.0,2.0,1048576.0,0.0,0.03108
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,62.0,16777216.0,2.0,1048576.0,2.0,0.024298132000000004
